사용일자,노선명,역ID,역명,승차총승객수,하차총승객수,등록일자
20180905,5호선,2535,종로3가,17315,16267,20180908
20180905,5호선,2536,을지로4가,6776,7051,20180908
20180905,5호선,2537,동대문역사문화공원,4963,6535,20180908
20180905,5호선,2538,청구,5004,4422,20180908
20180905,5호선,2539,신금호,7442,7529,20180908
20180905,5호선,2540,행당,9941,8644,20180908
20180905,5호선,2541,왕십리(성동구청),5878,6387,20180908
20180905,5호선,2542,마장,7476,7156,20180908
20180905,5호선,2543,답십리,19027,17181,20180908
20180905,5호선,2544,장한평,21591,21452,20180908
20180905,5호선,2545,군자(능동),12354,13685,20180908
20180905,5호선,2546,아차산(어린이대공원후문),16953,16049,20180908
20180905,5호선,2547,광나루(장신대),16594,15021,20180908
20180905,5호선,2548,천호(풍납토성),22538,23208,20180908
20180905,5호선,2549,강동,22838,19783,20180908
20180905,5호선,2550,길동,9077,9320,20180908
20180905,5호선,2551,굽은다리(강동구민회관앞),11458,10475,20180908
20180905,5호선,2552,명일,9911,10180,20180908
20180905,5호선,2553,고덕,11585,11180,20180908
20180905,5호선,2554,상일동,15560,12722,20180908
20180905,5호선,2555,둔촌동,11485,11667,20180908
20180905,5호선,2556,올림픽공원(한국체대),6464,6064,20180908
20180905,5호선,2557,방이,8272,8643,20180908
20180905,5호선,2558,오금,4255,4257,20180908
20180905,6호선,2630,녹사평(용산구청),7282,7248,20180908
20180905,6호선,2631,이태원,14822,16116,20180908
20180905,6호선,2632,한강진,9015,10469,20180908
20180905,6호선,2633,버티고개,3005,2700,20180908
20180905,6호선,2634,약수,4534,4389,20180908
20180905,6호선,2635,청구,4580,5078,20180908
20180905,6호선,2636,신당,10506,10935,20180908
20180905,6호선,2637,동묘앞,9991,10601,20180908
20180905,6호선,2638,창신,4543,3851,20180908
20180905,6호선,2639,보문,9245,8400,20180908
20180905,6호선,2640,안암(고대병원앞),18413,19078,20180908
20180905,6호선,2641,고려대(종암),12413,12145,20180908
20180905,6호선,2642,월곡(동덕여대),16810,15795,20180908
20180905,6호선,2643,상월곡(한국과학기술연구원),7899,7653,20180908
20180905,6호선,2644,돌곶이,10521,10016,20180908
20180905,6호선,2645,석계,16159,16344,20180908
20180905,6호선,2646,태릉입구,6458,8049,20180908
20180905,6호선,2647,화랑대(서울여대입구),16336,12364,20180908
20180905,6호선,2648,봉화산(서울의료원),11721,10569,20180908
20180905,7호선,2711,장암,2969,1020,20180908
20180905,7호선,2712,도봉산,11083,13196,20180908
20180905,7호선,2713,수락산,15584,15334,20180908
20180905,7호선,2714,마들,14311,13350,20180908
20180905,7호선,2715,노원,23670,25165,20180908
20180905,7호선,2716,중계,19478,17965,20180908
20180905,7호선,2717,하계,23100,21952,20180908
20180905,7호선,2718,공릉(서울과학기술대),15296,15278,20180908
20180905,7호선,2719,태릉입구,11158,10443,20180908
20180905,7호선,2720,먹골,12020,11669,20180908
20180905,7호선,2721,중화,13440,13149,20180908
20180905,7호선,2722,상봉(시외버스터미널),19298,18448,20180908
20180905,7호선,2723,면목,19672,19113,20180908
20180905,7호선,2724,사가정,18264,18113,20180908
20180905,7호선,2725,용마산,7484,7019,20180908
20180905,7호선,2726,중곡,12345,11117,20180908
20180905,7호선,2727,군자(능동),16692,12680,20180908
20180905,7호선,2728,어린이대공원(세종대),21148,21721,20180908
20180905,7호선,2729,건대입구,18175,18985,20180908
20180905,7호선,2730,뚝섬유원지,11947,11500,20180908
20180905,7호선,2731,청담,24041,27619,20180908
20180905,7호선,2732,강남구청,17527,19518,20180908
20180905,7호선,2733,학동,26062,28491,20180908
20180905,7호선,2734,논현,23534,25608,20180908
20180905,7호선,2735,반포,7518,7430,20180908
20180905,7호선,2736,고속터미널,19895,18147,20180908
20180905,7호선,2737,내방,17111,17597,20180908
20180905,7호선,2738,이수,18985,19096,20180908
20180905,7호선,2739,남성,14098,13087,20180908
20180905,7호선,2740,숭실대입구(살피재),20338,20606,20180908
20180905,7호선,2741,상도,14021,14079,20180908
20180905,7호선,2742,장승배기,12954,12772,20180908
20180905,7호선,2743,신대방삼거리,19737,18895,20180908
20180905,7호선,2744,보라매,10977,11068,20180908
20180905,7호선,2745,신풍,13148,12477,20180908
20180905,7호선,2746,대림(구로구청),10991,10859,20180908
20180905,7호선,2747,남구로,18861,20021,20180908
20180905,7호선,2748,가산디지털단지,49728,49967,20180908
20180905,7호선,2749,철산,27139,28367,20180908
20180905,7호선,2750,광명사거리,30165,29699,20180908
20180905,7호선,2751,천왕,10444,9793,20180908
20180905,7호선,2752,온수(성공회대입구),13884,13368,20180908
20180905,7호선,2753,까치울,8733,8468,20180908
20180905,7호선,2754,부천종합운동장,5882,4934,20180908
20180905,7호선,2755,춘의,11150,10772,20180908
20180905,7호선,2756,신중동,17016,16934,20180908
20180905,7호선,2757,부천시청,14373,14591,20180908
20180905,7호선,2758,상동,15960,16810,20180908
20180905,7호선,2759,삼산체육관,6201,5465,20180908
20180905,7호선,2760,굴포천,10344,10878,20180908
20180905,7호선,2761,부평구청,14132,11440,20180908
20180905,8호선,2811,암사,21984,19070,20180908
20180905,8호선,2812,천호(풍납토성),21089,23692,20180908
20180905,8호선,2813,강동구청,13047,13448,20180908
20180905,5호선,2560,거여,8411,7859,20180908
20180905,5호선,2561,마천,5840,5819,20180908
20180905,6호선,2611,응암,20860,20450,20180908
20180905,6호선,2612,역촌,4602,5381,20180908
20180905,6호선,2613,불광,5762,5830,20180908
20180905,6호선,2614,독바위,3458,3594,20180908
20180905,6호선,2616,구산,9489,7115,20180908
20180905,6호선,2617,새절(신사),16656,15968,20180908
20180905,6호선,2618,증산(명지대앞),12232,11849,20180908
20180905,8호선,2814,몽촌토성(평화의문),7662,8303,20180908
20180905,8호선,2815,잠실(송파구청),14741,17493,20180908
20180905,8호선,2816,석촌,10574,10925,20180908
20180905,8호선,2817,송파,6639,6454,20180908
20180905,8호선,2818,가락시장,8598,9914,20180908
20180905,8호선,2819,문정,21554,22490,20180908
20180905,8호선,2820,장지,20149,19485,20180908
20180905,8호선,2821,복정,14325,11913,20180908
20180905,8호선,2822,산성,6704,6491,20180908
20180905,8호선,2823,남한산성입구(성남법원.검찰청),17945,16903,20180908
20180905,8호선,2824,단대오거리,13330,12341,20180908
20180905,8호선,2825,신흥,5043,5232,20180908
20180905,8호선,2826,수진,6386,6084,20180908
20180905,8호선,2827,모란,5028,3760,20180908
20180905,9호선,4101,개화,8871,5744,20180908
20180905,9호선,4102,김포공항,9537,11915,20180908
20180905,9호선,4103,공항시장,3256,3693,20180908
20180905,9호선,4104,신방화,9318,9336,20180908
20180905,9호선,4105,마곡나루,9146,8749,20180908
20180905,9호선,4106,양천향교,9788,9946,20180908
20180905,9호선,4107,가양,23699,22843,20180908
20180905,5호선,2559,개롱,8072,8010,20180908
20180905,9호선,4108,증미,8459,8695,20180908
20180905,9호선,4109,등촌,12381,12251,20180908
20180905,9호선,4110,염창,18830,18268,20180908
20180905,9호선,4111,신목동,5012,4405,20180908
20180905,9호선,4112,선유도,8614,8376,20180908
20180905,9호선,4113,당산,20855,20436,20180908
20180905,9호선,4114,국회의사당,21210,21511,20180908
20180905,9호선,4115,여의도,25229,24573,20180908
20180905,9호선,4116,샛강,6390,6893,20180908
20180905,9호선,4117,노량진,30664,31125,20180908
20180905,9호선,4118,노들,5557,4831,20180908
20180905,9호선,4119,흑석(중앙대입구),12563,12902,20180908
20180905,9호선,4120,동작(현충원),2221,1664,20180908
20180905,9호선,4121,구반포,3378,3621,20180908
20180905,9호선,4122,신반포,4096,4132,20180908
20180905,9호선,4123,고속터미널,13282,19221,20180908
20180905,9호선,4124,사평,3218,3065,20180908
20180905,9호선,4125,신논현,33200,33185,20180908
20180905,공항철도 1호선,4201,서울역,11519,9293,20180908
20180905,공항철도 1호선,4202,공덕,2314,3133,20180908
20180905,공항철도 1호선,4203,홍대입구,11218,11038,20180908
20180905,공항철도 1호선,4204,디지털미디어시티,15954,13955,20180908
20180905,공항철도 1호선,4207,김포공항,10471,7086,20180908
20180905,공항철도 1호선,4208,계양,12774,11822,20180908
20180905,공항철도 1호선,4209,검암,9891,9698,20180908
20180905,공항철도 1호선,4210,청라국제도시,7013,6667,20180908
20180905,공항철도 1호선,4211,운서,6793,6901,20180908
20180905,공항철도 1호선,4212,공항화물청사,2919,3279,20180908
20180905,공항철도 1호선,4213,인천공항1터미널,16121,15664,20180908
20180905,공항철도 1호선,4215,인천공항2터미널,5219,4631,20180908
20180905,공항철도 1호선,4217,영종,2388,2456,20180908
20180905,9호선2단계,4126,언주,9644,9737,20180908
20180905,9호선2단계,4127,선정릉,8249,8855,20180908
20180905,9호선2단계,4128,삼성중앙,6461,6806,20180908
20180905,9호선2단계,4129,봉은사,15909,15833,20180908
20180905,9호선2단계,4130,종합운동장,7308,6399,20180908
20180905,우이신설선,4701,북한산우이,2967,2708,20180908
20180905,우이신설선,4702,솔밭공원,2726,2715,20180908
20180905,우이신설선,4703,4.19민주묘지,4380,4441,20180908
20180905,우이신설선,4704,가오리,4562,4464,20180908
20180905,우이신설선,4705,화계,3729,3470,20180908
20180905,우이신설선,4706,삼양,2330,2591,20180908
20180905,우이신설선,4707,삼양사거리,2833,2993,20180908
20180905,우이신설선,4708,솔샘,6732,6174,20180908
20180905,우이신설선,4709,북한산보국문,6660,6251,20180908
20180905,우이신설선,4710,정릉,4943,4366,20180908
20180905,우이신설선,4711,성신여대입구(돈암),4575,4789,20180908
20180905,우이신설선,4712,보문,1758,1787,20180908
20180905,우이신설선,4713,신설동,2068,2223,20180908
20180905,4호선,424,명동,41573,43791,20180908
20180905,4호선,425,회현(남대문시장),35108,37518,20180908
20180905,4호선,426,서울역,15665,23169,20180908
20180905,4호선,427,숙대입구(갈월),20588,20261,20180908
20180905,4호선,428,삼각지,5779,6643,20180908
20180905,4호선,429,신용산,16096,17248,20180908
20180905,4호선,430,이촌(국립중앙박물관),10619,11858,20180908
20180905,4호선,431,동작(현충원),3360,3506,20180908
20180905,4호선,432,총신대입구(이수),24984,28529,20180908
20180905,4호선,433,사당,26062,28906,20180908
20180905,4호선,434,남태령,9466,1416,20180908
20180905,경부선,1001,서울역,4428,1022,20180908
20180905,경부선,1002,남영,13977,15149,20180908
20180905,경부선,1003,용산,35967,37084,20180908
20180905,경부선,1004,노량진,13792,12948,20180908
20180905,경부선,1005,대방,17724,17844,20180908
20180905,경부선,1006,영등포,46569,49283,20180908
20180905,경부선,1007,신도림,4592,4761,20180908
20180905,경부선,1032,신길,11586,9597,20180908
20180905,경부선,1701,구로,23236,24115,20180908
20180905,경부선,1702,가산디지털단지,19861,23009,20180908
20180905,경부선,1703,금천구청,13508,13037,20180908
20180905,경부선,1704,석수,13719,12139,20180908
20180905,경부선,1705,관악,9650,9051,20180908
20180905,경부선,1706,안양,33528,33257,20180908
20180905,경부선,1707,명학,12926,13040,20180908
20180905,경부선,1708,금정,31193,31325,20180908
20180905,경부선,1709,군포,8836,8541,20180908
20180905,경부선,1710,의왕,10624,10428,20180908
20180905,경부선,1711,성균관대,19541,19134,20180908
20180905,경부선,1712,화서,10131,9776,20180908
20180905,경부선,1713,수원,48475,51029,20180908
20180905,경부선,1714,독산,19500,20420,20180908
20180905,경부선,1715,세류,4248,4010,20180908
20180905,경부선,1716,병점,19542,19212,20180908
20180905,경부선,1717,세마,3456,3174,20180908
20180905,경부선,1718,오산대,4156,4141,20180908
20180905,경부선,1719,오산,11216,10694,20180908
20180905,경부선,1720,진위,2143,1857,20180908
20180905,경부선,1721,송탄,5310,5088,20180908
20180905,경부선,1722,서정리,6420,6279,20180908
20180905,경부선,1723,지제,2457,2314,20180908
20180905,경부선,1724,평택,14995,14976,20180908
20180905,경부선,1725,성환,7003,6629,20180908
20180905,경부선,1726,직산,1019,1079,20180908
20180905,경부선,1727,두정,7207,8302,20180908
20180905,경부선,1728,천안,8546,7244,20180908
20180905,경부선,1729,당정,9286,8746,20180908
20180905,경부선,1749,서동탄,1932,1630,20180908
20180905,경부선,1750,광명,2597,2111,20180908
20180905,경인선,1801,개봉,27262,27729,20180908
20180905,경인선,1802,오류동,13569,12613,20180908
20180905,경인선,1803,역곡,37343,36356,20180908
20180905,경인선,1804,부천,44308,44323,20180908
20180905,경인선,1805,송내,38532,38322,20180908
20180905,경인선,1806,부평,38531,42077,20180908
20180905,경인선,1807,백운,10359,10031,20180908
20180905,경인선,1808,동암,20615,20455,20180908
20180905,분당선,1862,죽전,19035,21092,20180908
20180905,분당선,1863,구성,5979,5895,20180908
20180905,분당선,1864,신갈,5625,5402,20180908
20180905,분당선,1865,기흥,11685,11562,20180908
20180905,분당선,1866,상갈,6278,5827,20180908
20180905,분당선,1867,청명,5285,4868,20180908
20180905,분당선,1868,영통,11068,11430,20180908
20180905,분당선,1869,망포,16335,15133,20180908
20180905,분당선,1870,매탄권선,5644,5294,20180908
20180905,분당선,1871,수원시청,12652,13929,20180908
20180905,분당선,1872,매교,3304,3302,20180908
20180905,일산선,1948,원흥,10408,9368,20180908
20180905,일산선,1950,삼송,18647,17667,20180908
20180905,일산선,1951,원당,14067,13477,20180908
20180905,일산선,1952,화정,22508,23640,20180908
20180905,일산선,1953,대곡,2117,1647,20180908
20180905,일산선,1954,백석,12872,13051,20180908
20180905,일산선,1955,마두,9881,10316,20180908
20180905,일산선,1956,정발산,9748,10059,20180908
20180905,일산선,1957,주엽,11838,12166,20180908
20180905,일산선,1958,대화,17903,13685,20180908
20180905,중앙선,1015,회기,35535,34578,20180908
20180905,중앙선,1201,중랑,6698,6128,20180908
20180905,중앙선,1202,상봉(시외버스터미널),6627,6450,20180908
20180905,중앙선,1203,망우,9247,9097,20180908
20180905,중앙선,1204,양원,2177,2294,20180908
20180905,중앙선,1205,구리,16302,16732,20180908
20180905,중앙선,1206,도농,11089,9596,20180908
20180905,중앙선,1207,양정,1097,910,20180908
20180905,중앙선,1208,덕소,7530,7257,20180908
20180905,중앙선,1209,도심,3457,2743,20180908
20180905,중앙선,1210,팔당,939,934,20180908
20180905,중앙선,1211,운길산,763,748,20180908
20180905,중앙선,1212,양수,2185,2149,20180908
20180905,중앙선,1213,신원,231,202,20180908
20180905,중앙선,1214,국수,1059,961,20180908
20180905,중앙선,1215,아신,882,878,20180908
20180905,중앙선,1216,오빈,399,359,20180908
20180906,2호선,213,구의(광진구청),27843,27023,20180909
20180906,2호선,204,을지로4가,15407,15361,20180909
20180906,2호선,205,동대문역사문화공원,21615,23610,20180909
20180906,2호선,206,신당,17235,17989,20180909
20180906,2호선,207,상왕십리,16738,16200,20180909
20180906,2호선,208,왕십리(성동구청),23144,17829,20180909
20180906,2호선,209,한양대,16608,19505,20180909
20180906,2호선,210,뚝섬,20876,22757,20180909
20180906,2호선,211,성수,33395,36494,20180909
20180906,2호선,212,건대입구,45662,50230,20180909
20180906,2호선,214,강변(동서울터미널),47131,44377,20180909
20180906,2호선,215,잠실나루,20741,20008,20180909
20180906,2호선,216,잠실(송파구청),92720,89437,20180909
20180906,2호선,217,잠실새내,28930,28717,20180909
20180906,2호선,218,종합운동장,14775,16734,20180909
20180906,2호선,219,삼성(무역센터),67833,70290,20180909
20180906,2호선,220,선릉,69016,60639,20180909
20180906,2호선,221,역삼,58773,65400,20180909
20180906,2호선,222,강남,113454,112896,20180909
20180906,2호선,223,교대(법원.검찰청),44981,50885,20180909
20180906,2호선,224,서초,27607,27699,20180909
20180906,2호선,225,방배,26190,26996,20180909
20180906,2호선,226,사당,45152,55839,20180909
20180906,2호선,227,낙성대,34695,33740,20180909
20180906,2호선,228,서울대입구(관악구청),61697,60008,20180909
20180906,2호선,229,봉천,28116,25852,20180909
20180906,2호선,230,신림,77458,75956,20180909
20180906,2호선,231,신대방,32420,30700,20180909
20180906,2호선,232,구로디지털단지,73204,73245,20180909
20180906,2호선,233,대림(구로구청),32144,33147,20180909
20180906,2호선,234,신도림,65101,64450,20180909
20180906,2호선,235,문래,24240,24459,20180909
20180906,2호선,236,영등포구청,26592,26904,20180909
20180906,2호선,237,당산,25629,28751,20180909
20180906,2호선,238,합정,35836,38856,20180909
20180906,2호선,239,홍대입구,76444,80777,20180909
20180906,2호선,240,신촌,53989,54507,20180909
20180906,2호선,241,이대,24345,26569,20180909
20180906,2호선,242,아현,12896,12511,20180909
20180906,2호선,243,충정로(경기대입구),14092,15058,20180909
20180906,2호선,244,용답,3268,3358,20180909
20180906,2호선,245,신답,1793,2056,20180909
20180906,2호선,246,신설동,4332,4245,20180909
20180906,2호선,247,도림천,1512,1599,20180909
20180906,2호선,248,양천구청,8041,8549,20180909
20180906,2호선,249,신정네거리,10714,11169,20180909
20180906,2호선,250,용두(동대문구청),2785,2974,20180909
20180906,3호선,309,지축,1521,1629,20180909
20180906,3호선,310,구파발,23845,21641,20180909
20180906,3호선,311,연신내,47367,44769,20180909
20180906,3호선,312,불광,21765,23523,20180909
20180906,3호선,313,녹번,15155,13282,20180909
20180906,3호선,314,홍제,22795,21775,20180909
20180906,3호선,315,무악재,4657,4855,20180909
20180906,3호선,316,독립문,9237,9526,20180909
20180906,3호선,317,경복궁(정부서울청사),30374,30973,20180909
20180906,3호선,318,안국,29415,30939,20180909
20180906,3호선,319,종로3가,11609,14942,20180909
20180906,3호선,320,을지로3가,12630,13356,20180909
20180906,3호선,321,충무로,1,0,20180909
20180906,3호선,322,동대입구,13078,15324,20180909
20180906,3호선,323,약수,16512,16213,20180909
20180906,3호선,324,금호,10137,9356,20180909
20180906,3호선,325,옥수,11596,12053,20180909
20180906,3호선,326,압구정,37067,40456,20180909
20180906,3호선,327,신사,35504,39056,20180909
20180906,3호선,328,잠원,7825,7484,20180909
20180906,3호선,329,고속터미널,57486,52549,20180909
20180906,3호선,330,교대(법원.검찰청),18486,12693,20180909
20180906,3호선,331,남부터미널(예술의전당),38432,39227,20180909
20180906,3호선,332,양재(서초구청),49148,52441,20180909
20180906,3호선,333,매봉,13971,13419,20180909
20180906,3호선,334,도곡,6890,6732,20180909
20180906,3호선,335,대치,14108,13753,20180909
20180906,3호선,336,학여울,3194,3381,20180909
20180906,3호선,337,대청,12146,10832,20180909
20180906,3호선,338,일원,11638,11824,20180909
20180906,3호선,339,수서,20313,20296,20180909
20180906,3호선,340,가락시장,12150,11866,20180909
20180906,3호선,341,경찰병원,9153,9146,20180909
20180906,3호선,342,오금,8757,7770,20180909
20180906,4호선,409,당고개,14741,13655,20180909
20180906,4호선,410,상계,24661,22019,20180909
20180906,4호선,411,노원,23575,26631,20180909
20180906,4호선,412,창동,33343,35885,20180909
20180906,일산선,1954,백석,13048,13083,20180909
20180906,일산선,1955,마두,9881,10335,20180909
20180906,일산선,1956,정발산,8947,9474,20180909
20180906,일산선,1957,주엽,11700,12037,20180909
20180906,일산선,1958,대화,18045,14271,20180909
20180906,중앙선,1015,회기,34937,34037,20180909
20180906,중앙선,1201,중랑,6691,6268,20180909
20180906,중앙선,1202,상봉(시외버스터미널),6539,6266,20180909
20180906,중앙선,1203,망우,9001,9056,20180909
20180906,중앙선,1204,양원,2173,2356,20180909
20180906,중앙선,1205,구리,16135,16365,20180909
20180906,중앙선,1206,도농,11103,9671,20180909
20180906,중앙선,1207,양정,1124,949,20180909
20180906,중앙선,1208,덕소,7323,7221,20180909
20180906,중앙선,1209,도심,3437,2770,20180909
20180906,중앙선,1210,팔당,864,840,20180909
20180906,중앙선,1211,운길산,881,811,20180909
20180906,중앙선,1212,양수,2180,2231,20180909
20180906,중앙선,1213,신원,242,224,20180909
20180906,중앙선,1214,국수,1026,965,20180909
20180906,중앙선,1215,아신,864,829,20180909
20180906,중앙선,1216,오빈,360,360,20180909
20180906,중앙선,1217,양평,3485,3586,20180909
20180906,중앙선,1218,원덕,424,403,20180909
20180906,중앙선,1219,용문,2752,2708,20180909
20180906,중앙선,1220,지평,65,51,20180909
20180906,장항선,1401,봉명,1576,1485,20180909
20180906,장항선,1402,쌍용(나사렛대),3674,3247,20180909
20180906,장항선,1403,아산,3481,2903,20180909
20180906,장항선,1405,배방,1018,995,20180909
20180906,장항선,1407,온양온천,4494,4580,20180909
20180906,장항선,1408,신창(순천향대),3660,2777,20180909
20180906,경의선,1251,서울역,4350,5702,20180909
20180906,경의선,1252,신촌,1173,1555,20180909
20180906,경의선,1261,효창공원앞,3331,3495,20180909
20180906,경의선,1262,공덕,3918,3515,20180909
20180906,경의선,1263,서강대,2617,2752,20180909
20180906,경의선,1264,홍대입구,2057,2520,20180909
20180906,경의선,1265,가좌,6273,5719,20180909
20180906,경의선,1266,디지털미디어시티,2513,2486,20180909
20180906,경의선,1267,수색,3282,3204,20180909
20180906,경의선,1268,화전,3888,3691,20180909
20180906,경의선,1269,강매,3525,2976,20180909
20180906,경의선,1270,행신,9207,8950,20180909
20180906,경의선,1271,능곡,4540,4139,20180909
20180906,경의선,1272,곡산,680,714,20180909
20180906,경의선,1273,백마,8357,7667,20180909
20180906,경의선,1274,풍산,6317,5911,20180909
20180906,경의선,1275,일산,11111,11053,20180909
20180906,경의선,1276,탄현,8765,8529,20180909
20180906,경의선,1277,야당,5589,5266,20180909
20180906,경의선,1278,운정,6643,6202,20180909
20180906,경의선,1279,금릉,5285,5410,20180909
20180906,경의선,1280,금촌,8118,8010,20180909
20180906,경의선,1282,월롱,3449,3245,20180909
20180906,경의선,1283,파주,2485,1819,20180909
20180906,경의선,1284,문산,6313,6402,20180909
20180906,경의선,1295,김포공항,1,0,20180909
20180906,경춘선,1311,신내,830,923,20180909
20180906,경춘선,1312,갈매,3038,2671,20180909
20180906,경춘선,1313,별내,3013,2862,20180909
20180906,경춘선,1314,퇴계원,4246,3785,20180909
20180906,경춘선,1315,사릉,4539,4243,20180909
20180906,경춘선,1316,금곡,1799,1751,20180909
20180906,경춘선,1317,평내호평,6980,6758,20180909
20180906,경춘선,1318,천마산,1864,1636,20180909
20180906,경춘선,1319,마석,4511,4442,20180909
20180906,경춘선,1320,대성리,544,559,20180909
20180906,경춘선,1321,청평,2024,2004,20180909
20180906,경춘선,1322,상천,362,347,20180909
20180906,경춘선,1323,가평,2009,2075,20180909
20180906,경춘선,1324,굴봉산,162,160,20180909
20180906,경춘선,1325,백양리,108,103,20180909
20180906,경춘선,1326,강촌,824,694,20180909
20180906,경춘선,1327,김유정,466,588,20180909
20180906,경춘선,1328,남춘천,3418,3042,20180909
20180906,경춘선,1329,춘천,2468,1975,20180909
20180906,수인선,1878,달월,115,78,20180909
20180906,수인선,1879,월곶,3053,2960,20180909
20180906,수인선,1880,소래포구,6266,5868,20180909
20180906,수인선,1881,인천논현,7183,7488,20180909
20180906,수인선,1882,호구포,4129,4071,20180909
20180906,수인선,1883,남동인더스파크,2551,2869,20180909
20180906,수인선,1884,원인재,5228,5393,20180909
20180906,수인선,1885,연수,5690,5615,20180909
20180906,수인선,1886,송도,3182,3057,20180909
20180906,수인선,1888,인하대,7535,7329,20180909
20180906,6호선,2633,버티고개,3062,2703,20180909
20180906,6호선,2634,약수,4422,4299,20180909
20180906,6호선,2635,청구,4460,4945,20180909
20180906,6호선,2636,신당,10544,11154,20180909
20180906,6호선,2637,동묘앞,9783,10346,20180909
20180906,6호선,2638,창신,4590,3869,20180909
20180906,6호선,2639,보문,9083,8448,20180909
20180906,6호선,2640,안암(고대병원앞),18280,18652,20180909
20180906,6호선,2641,고려대(종암),12119,11767,20180909
20180906,6호선,2642,월곡(동덕여대),16089,14976,20180909
20180906,6호선,2643,상월곡(한국과학기술연구원),8347,8215,20180909
20180906,6호선,2644,돌곶이,10311,9802,20180909
20180906,6호선,2645,석계,15873,16235,20180909
20180906,6호선,2646,태릉입구,6361,8027,20180909
20180906,6호선,2647,화랑대(서울여대입구),16282,12272,20180909
20180906,6호선,2648,봉화산(서울의료원),11844,10527,20180909
20180906,7호선,2711,장암,3004,1018,20180909
20180906,7호선,2712,도봉산,10864,12923,20180909
20180906,7호선,2713,수락산,15564,15053,20180909
20180906,7호선,2714,마들,14237,13352,20180909
20180906,7호선,2715,노원,22740,24673,20180909
20180906,7호선,2716,중계,18800,17378,20180909
20180906,7호선,2717,하계,22764,21377,20180909
20180906,7호선,2718,공릉(서울과학기술대),15184,15008,20180909
20180906,7호선,2719,태릉입구,10997,10154,20180909
20180906,7호선,2720,먹골,12025,11758,20180909
20180906,7호선,2721,중화,13151,12882,20180909
20180906,7호선,2722,상봉(시외버스터미널),19413,18408,20180909
20180906,7호선,2723,면목,19501,18945,20180909
20180906,7호선,2724,사가정,17950,18028,20180909
20180906,7호선,2725,용마산,7394,6970,20180909
20180906,7호선,2726,중곡,11887,11002,20180909
20180906,7호선,2727,군자(능동),16898,12762,20180909
20180906,7호선,2728,어린이대공원(세종대),19636,20387,20180909
20180906,7호선,2729,건대입구,18154,18948,20180909
20180906,7호선,2730,뚝섬유원지,9758,9273,20180909
20180906,7호선,2731,청담,23572,27416,20180909
20180906,7호선,2732,강남구청,17471,19579,20180909
20180906,7호선,2733,학동,25851,28556,20180909
20180906,7호선,2734,논현,23274,25072,20180909
20180906,7호선,2735,반포,7512,7286,20180909
20180906,7호선,2736,고속터미널,20776,18559,20180909
20180906,7호선,2737,내방,17386,17954,20180909
20180906,7호선,2738,이수,18754,19135,20180909
20180906,7호선,2739,남성,14403,13404,20180909
20180906,7호선,2740,숭실대입구(살피재),19862,19948,20180909
20180906,7호선,2741,상도,13813,13871,20180909
20180906,7호선,2742,장승배기,12917,12798,20180909
20180906,7호선,2743,신대방삼거리,19592,18603,20180909
20180906,7호선,2744,보라매,10913,11012,20180909
20180906,7호선,2745,신풍,12987,12345,20180909
20180906,7호선,2746,대림(구로구청),10803,10870,20180909
20180906,7호선,2747,남구로,18714,19766,20180909
20180906,7호선,2748,가산디지털단지,49430,50059,20180909
20180906,7호선,2749,철산,27113,28056,20180909
20180906,7호선,2750,광명사거리,30043,29277,20180909
20180906,7호선,2751,천왕,10271,9634,20180909
20180906,7호선,2752,온수(성공회대입구),13722,13086,20180909
20180906,7호선,2753,까치울,8818,8364,20180909
20180906,7호선,2754,부천종합운동장,5665,4869,20180909
20180906,7호선,2755,춘의,10706,10544,20180909
20180906,7호선,2756,신중동,16836,16829,20180909
20180906,7호선,2757,부천시청,14163,14429,20180909
20180906,7호선,2758,상동,15631,16651,20180909
20180906,7호선,2759,삼산체육관,6301,5459,20180909
20180906,7호선,2760,굴포천,10389,10888,20180909
20180906,7호선,2761,부평구청,14065,11297,20180909
20180906,8호선,2811,암사,21733,18920,20180909
20180906,8호선,2812,천호(풍납토성),20752,23630,20180909
20180906,8호선,2813,강동구청,12837,13135,20180909
20180906,8호선,2814,몽촌토성(평화의문),7945,8284,20180909
20180906,8호선,2815,잠실(송파구청),14837,17554,20180909
20180906,8호선,2816,석촌,10288,10790,20180909
20180906,8호선,2817,송파,6560,6466,20180909
20180906,8호선,2818,가락시장,8553,9929,20180909
20180906,8호선,2819,문정,21229,22290,20180909
20180906,8호선,2820,장지,19948,19325,20180909
20180906,8호선,2821,복정,14378,11832,20180909
20180906,8호선,2822,산성,6552,6399,20180909
20180906,8호선,2823,남한산성입구(성남법원.검찰청),17645,16611,20180909
20180906,8호선,2824,단대오거리,13044,11996,20180909
20180906,8호선,2825,신흥,4943,5251,20180909
20180906,8호선,2826,수진,5869,5380,20180909
20180906,8호선,2827,모란,4779,3702,20180909
20180906,9호선,4101,개화,8841,5640,20180909
20180906,1호선,150,서울역,60894,56888,20180909
20180906,1호선,151,시청,29073,29228,20180909
20180906,1호선,152,종각,50697,49399,20180909
20180906,1호선,153,종로3가,36848,34187,20180909
20180906,1호선,154,종로5가,29084,29182,20180909
20180906,1호선,155,동대문,15408,16647,20180909
20180906,1호선,156,신설동,18716,18202,20180909
20180906,1호선,157,제기동,24296,25389,20180909
20180906,1호선,158,청량리(서울시립대입구),29133,30317,20180909
